Date,Cases,Deaths
2022-12-01,11535834,99913
2021-03-27,3658932,58801
2020-04-16,28142,971
2020-08-16,628508,11245
2022-12-02,11540816,99932
2021-03-28,3661102,58927
2020-04-17,29398,1050
2020-08-17,634991,11334
2022-12-03,11540816,99932
2021-03-29,3664161,59015
2020-04-18,30829,1146
2020-08-18,640499,11523
2022-12-04,11540816,99932
2020-04-19,31544,1176
2020-08-19,646742,11686
2022-12-05,11550859,99967
2022-12-06,11554226,99977
2022-12-07,11559335,100005
2022-12-08,11616356,100179
2022-12-09,11620250,100197
2021-04-20,3723405,61111
2021-04-21,3725355,61199
2020-05-10,68051,2769
2020-09-10,753019,14094
2021-04-22,3727911,61290
2020-05-11,69514,2820
2020-09-11,757126,14265
2021-04-23,3730175,61390
2020-05-12,71150,2902
2020-09-12,760582,14333
2021-04-24,3730549,61428
2020-05-13,73218,3014
2020-09-13,763390,14386
2021-04-25,3731900,61463
2020-05-14,74947,3039
2020-09-14,767063,14458
2021-04-26,3734630,61485
2020-05-15,77015,3192
2020-09-15,769918,14606
2021-04-27,3736753,61504
2020-05-16,78933,3254
2020-09-16,773319,14716
2021-04-28,3738507,61571
2020-05-17,80366,3290
2020-09-17,776945,14807
2021-04-29,3739891,61650
2020-05-18,81943,3322
2020-09-18,781437,14912
2020-05-19,83981,3422
2020-09-19,785077,15023
2022-04-30,9235936,90419
2021-09-20,4663226,68158
2021-05-20,3774570,62811
2021-01-20,3090794,35001
2021-09-21,4669895,68244
2021-05-21,3775904,62857
2020-06-10,140139,4869
2021-01-21,3116369,35704
2021-09-22,4677452,68402
2021-05-22,3776679,62903
2020-06-11,143709,4941
2021-01-22,3141404,36326
2021-09-23,4687178,68532
2021-05-23,3777406,62928
2020-06-12,147285,4986
2021-01-23,3164386,36818
2021-09-24,4694673,68710
2021-05-24,3778839,62947
2020-06-13,150434,5059
2021-01-24,3186036,37118
2021-09-25,4696228,68740
2021-05-25,3780128,62979
2020-06-14,152953,5089
2021-01-25,3212939,37499
2021-09-26,4697407,68756
2021-05-26,3781388,63014
2020-06-15,155662,5120
2021-01-26,3234571,38222
2021-09-27,4717357,68917
2021-05-27,3786674,63163
2020-06-16,159131,5202
2021-01-27,3253201,38927
2021-09-28,4722662,68985
2021-05-28,3788120,63215
2020-06-17,163381,5283
2021-01-28,3272829,39527
2021-09-29,4729805,69133
2021-05-29,3788894,63236
2020-06-18,167135,5359
2021-01-29,3292572,40192
2020-06-19,170843,5425
2020-11-30,1237238,19209
2022-05-30,9569871,91469
2022-01-30,8287535,80038
2022-05-31,9572842,91489
2022-01-31,8411819,80267
2021-06-20,3808733,63337
2021-02-20,3527411,49111
2021-06-21,3810024,63353
2021-02-21,3532057,49340
2020-07-10,311505,6936
2021-06-22,3811099,63370
2021-02-22,3537033,49531
2020-07-11,320030,7012
2021-06-23,3811979,63425
2021-02-23,3543293,49869
2020-07-12,327676,7042
2021-06-24,3812993,63490
2021-02-24,3549145,50953
2020-07-13,336206,7086
2021-06-25,3814393,63543
2021-02-25,3554779,51385
2020-07-14,346593,7227
2021-06-26,3815178,63555
2021-02-26,3561681,51794
2020-07-15,355497,7368
2021-06-27,3816045,63586
2021-02-27,3566089,51979
2020-07-16,364761,7490
2021-06-28,3817655,63597
2021-02-28,3569578,52213
2020-07-17,374922,7607
2021-06-29,3818311,63610
2020-07-18,383194,7697
2020-07-19,391460,7710
2020-12-30,2275565,25391
2020-12-31,2307860,25965
2022-06-30,10101062,92418
