Date,Cases,Deaths
2020-08-16,208068,7973
2022-12-02,3892217,40339
2021-03-28,1241187,23521
2020-04-17,27575,1142
2020-08-17,209942,7990
2022-12-03,3892217,40339
2021-03-29,1243171,23527
2020-04-18,29160,1272
2020-08-18,211806,8017
2022-12-04,3892217,40339
2020-04-19,30357,1302
2020-08-19,213888,8037
2022-12-05,3899802,40355
2022-12-06,3902886,40372
2022-12-07,3906896,40385
2022-12-08,3910180,40394
2022-12-09,3913707,40406
2021-04-20,1310368,23989
2021-04-21,1313149,24018
2020-05-10,77662,3426
2020-09-10,258573,8480
2021-04-22,1316497,24056
2020-05-11,79123,3480
2020-09-11,260949,8522
2021-04-23,1319947,24083
2020-05-12,83168,3617
2020-09-12,262957,8546
2021-04-24,1322640,24114
2020-05-13,84874,3815
2020-09-13,264340,8562
2021-04-25,1324610,24139
2020-05-14,88081,3945
2020-09-14,265869,8571
2021-04-26,1326850,24150
2020-05-15,90528,4075
2020-09-15,267380,8589
2021-04-27,1329443,24174
2020-05-16,92669,4149
2020-09-16,269282,8622
2021-04-28,1332089,24211
2020-05-17,94360,4198
2020-09-17,271370,8643
2021-04-29,1335559,24252
2020-05-18,96778,4257
2020-09-18,273596,8666
2020-05-19,98298,4399
2020-09-19,276057,8688
2022-04-30,3144347,37898
2021-09-20,1603442,27275
2021-05-20,1375837,24913
2021-01-20,1084134,20285
2021-09-21,1606469,27299
2021-05-21,1377403,24935
2020-06-10,130889,6302
2021-01-21,1089010,20423
2021-09-22,1609991,27351
2021-05-22,1378492,24976
2020-06-11,131731,6388
2021-01-22,1095917,20535
2021-09-23,1613862,27398
2021-05-23,1379411,25001
2020-06-12,132489,6469
2021-01-23,1101037,20645
2021-09-24,1617236,27440
2021-05-24,1380389,25011
2020-06-13,133117,6491
2021-01-24,1104206,20680
2021-09-25,1617236,27440
2021-05-25,1381201,25029
2020-06-14,133719,6512
2021-01-25,1107388,20744
2021-09-26,1617236,27440
2021-05-26,1382318,25057
2020-06-15,134247,6543
2021-01-26,1111028,20853
2021-09-27,1623863,27529
2021-05-27,1383335,25101
2020-06-16,134866,6608
2021-01-27,1114798,20950
2021-09-28,1626227,27568
2021-05-28,1384319,25127
2020-06-17,135416,6687
2021-01-28,1119004,21074
2021-09-29,1629196,27619
2021-05-29,1385086,25166
2020-06-18,136081,6737
2021-01-29,1123152,21147
2020-06-19,136917,6801
2020-11-30,727825,13015
2022-05-30,3292157,38127
2022-01-30,2901790,34439
2022-05-31,3308233,38135
2022-01-31,2925690,34704
2021-06-20,1392733,25566
2021-02-20,1175781,22426
2021-06-21,1393461,25592
2021-02-21,1177301,22466
2020-07-10,153406,7349
2021-06-22,1393640,25600
2021-02-22,1178702,22506
2020-07-11,154530,7372
2021-06-23,1393961,25608
2021-02-23,1180421,22528
2020-07-12,155355,7391
2021-06-24,1394189,25630
2021-02-24,1182402,22575
2020-07-13,156288,7398
2021-06-25,1394454,25637
2021-02-25,1184374,22607
2020-07-14,157055,7425
2021-06-26,1394454,25637
2021-02-26,1186993,22675
2020-07-15,158451,7435
2021-06-27,1394454,25637
2021-02-27,1188732,22710
2020-07-16,159676,7457
2021-06-28,1395179,25665
2021-02-28,1189922,22735
2020-07-17,161042,7468
2021-06-29,1395442,25667
2020-07-18,162299,7486
2020-07-19,163284,7491
2020-12-30,957853,17813
2020-12-31,965840,17979
2022-06-30,3436799,38588
