4	5
11	16
5	6
3	6
5	20
3	5
1	3
2	4
11	25
5	17
6	9
2	4
5	6
3	5
4	6
4	13
1	3
2	6
1	4
4	10
3	13
5	8
5	23
3	6
7	15
6	17
1	4
13	25
1	4
1	4
2	4
8	11
8	11
4	5
8	21
6	10
5	8
26	68
6	7
3	4
5	7
4	5
6	7
2	4
5	8
7	19
4	6
3	6
4	9
4	5
3	6
4	6
3	6
5	18
3	6
4	5
8	13
8	21
5	6
4	6
8	11
4	6
5	7
5	6
3	5
5	7
1	2
5	7
2	3
4	5
4	5
2	3
3	4
2	3
2	3
3	5
2	4
4	6
3	4
3	4
3	6
3	6
7	15
14	34
5	7
2	4
4	7
5	8
13	25
2	8
3	6
4	6
3	6
3	5
4	6
3	5
3	11
1	3
13	25
3	6
3	4
2	5
3	5
2	3
6	15
1	4
2	4
3	4
2	6
4	10
2	3
6	13
5	16
1	5
6	15
2	7
3	9
3	12
7	26
5	19
7	10
5	21
5	12
6	18
4	11
10	18
9	15
7	20
8	13
6	28
7	39
6	10
4	19
13	16
21	23
17	20
15	18
8	44
7	35
13	15
9	41
6	41
21	23
7	38
10	23
6	31
7	11
7	44
9	33
14	21
10	16
6	24
15	21
15	20
11	45
18	24
20	24
5	20
15	19
7	27
15	19
16	18
15	17
7	35
14	18
17	21
12	57
8	35
15	18
6	68
13	22
9	27
26	29
11	82
8	62
9	65
40	44
25	28
11	52
11	78
33	37
26	28
16	133
3	43
1	5
15	131
5	49
9	27
45	51
35	40
17	100
11	43
38	40
29	33
9	113
26	35
17	22
11	61
23	31
22	25
11	82
24	27
26	33
9	60
15	21
18	23
10	42
24	29
19	79
35	44
24	33
16	104
25	33
23	32
9	17
17	24
11	17
13	21
17	26
8	16
16	24
11	16
7	100
12	68
8	13
24	30
12	21
15	23
7	13
9	64
14	75
13	17
9	52
12	17
15	20
16	20
11	24
14	18
8	88
14	17
11	15
16	22
11	13
11	13
14	19
11	20
13	18
12	16
7	11
12	15
8	11
8	12
10	13
10	15
6	11
11	14
11	16
23	29
6	10
7	9
14	17
10	12
8	11
10	13
21	27
16	19
11	14
28	32
13	17
28	136
14	17
35	42
15	19
16	71
9	13
19	24
17	24
14	18
21	25
21	26
13	17
15	19
23	27
19	24
7	26
19	24
21	26
15	25
18	22
10	13
19	23
7	17
17	20
14	18
27	111
16	18
22	25
21	25
18	22
9	13
8	18
11	16
10	13
18	21
16	21
12	16
37	48
6	89
69	78
2	15
20	26
142	159
13	41
16	19
31	35
35	41
17	21
27	33
7	11
20	24
18	24
9	184
13	193
31	34
16	20
56	229
7	13
32	37
20	24
7	10
31	37
23	29
26	30
34	42
5	39
19	32
36	43
11	120
35	38
7	8
16	168
6	8
26	29
29	33
30	33
30	34
11	15
102	113
22	37
24	36
9	15
30	42
27	34
44	51
11	16
24	27
37	49
41	46
36	41
29	40
17	44
71	80
18	21
32	48
14	19
27	44
28	38
14	30
40	50
34	40
29	33
40	45
35	41
47	54
24	35
54	62
75	85
156	189
49	55
37	45
29	41
34	42
32	41
40	54
44	53
14	20
26	37
39	44
15	17
17	20
30	40
57	66
32	39
36	44
25	33
90	108
46	53
38	46
34	43
34	45
42	53
826	923
47	58
49	59
62	73
52	64
21	31
33	152
