6	8
4	6
1	1
0	0
1	1
4	5
2	2
3	4
6	7
8	11
0	1
4	5
9	9
4	5
6	8
1	1
4	4
0	0
2	2
2	4
4	6
2	3
1	3
4	9
4	5
3	4
1	3
2	3
0	2
3	4
2	5
3	3
0	2
5	17
19	22
4	6
0	0
1	5
2	4
4	4
1	1
2	5
3	5
9	13
0	0
3	5
6	6
25	26
4	6
0	2
3	7
0	0
5	7
1	1
5	6
6	9
5	7
8	10
4	6
3	4
7	8
8	8
6	9
1	3
6	8
4	5
4	6
1	2
8	13
3	5
2	4
10	13
2	3
4	8
2	2
2	3
1	2
3	4
3	4
6	11
4	5
4	5
2	5
5	8
11	17
8	8
14	22
13	14
2	3
11	12
6	6
5	6
2	2
6	6
13	18
0	0
6	7
6	9
18	20
3	4
2	6
6	6
3	8
2	2
1	2
4	6
0	0
1	3
1	2
3	3
15	18
5	7
1	3
2	3
0	0
1	1
4	6
0	0
6	9
3	3
3	4
3	5
8	10
5	7
4	7
1	2
2	9
6	6
8	10
1	2
4	4
2	5
17	17
3	3
2	2
7	7
3	4
3	4
1	2
4	8
2	2
4	4
3	10
13	18
5	6
4	4
1	2
1	2
4	6
2	3
3	3
8	13
3	4
19	21
3	4
3	5
3	3
3	5
4	4
4	5
1	2
14	20
2	2
1	2
1	1
3	5
1	2
3	5
7	7
5	5
3	3
3	4
1	2
3	4
4	5
1	2
3	5
2	4
1	2
2	2
10	13
4	7
7	8
3	6
0	1
1	1
5	5
4	4
7	9
1	1
0	0
20	22
1	2
3	4
12	13
1	3
1	1
2	2
4	5
1	1
6	6
8	8
3	3
2	2
3	7
0	2
2	4
0	1
9	9
7	8
2	8
6	7
8	8
1	1
5	8
5	11
1	2
5	5
10	11
4	5
2	3
7	9
6	9
1	1
2	3
4	5
14	14
11	17
5	6
11	14
0	2
6	6
2	2
1	1
1	1
4	5
1	12
2	2
5	7
1	1
1	1
4	5
0	1
1	1
0	1
5	6
1	2
1	1
5	7
4	6
1	3
4	5
2	6
3	5
5	6
0	1
7	10
5	7
2	2
4	4
5	7
3	4
5	8
2	2
7	7
5	11
14	17
1	1
8	8
2	2
2	2
1	1
0	0
7	9
3	3
8	8
7	7
1	2
4	6
3	5
3	5
6	10
3	3
0	0
4	10
0	0
1	1
2	4
3	4
18	18
0	0
3	3
12	14
5	8
3	7
0	1
0	0
3	4
2	3
11	12
3	6
1	1
4	4
2	2
8	8
2	3
4	4
3	4
4	5
0	0
2	3
4	7
2	3
3	4
3	5
7	9
3	3
3	4
1	2
0	0
4	4
4	4
2	2
2	4
6	9
0	0
7	8
4	4
3	3
7	8
3	4
6	7
1	3
0	2
12	12
2	4
1	4
0	1
5	5
4	5
1	2
1	1
0	0
0	0
2	2
6	9
12	13
6	6
2	2
1	2
2	5
8	11
2	5
6	8
5	6
4	6
6	15
2	3
2	5
5	7
1	1
3	3
7	7
3	3
4	5
2	2
2	3
1	2
7	7
17	31
0	1
7	8
0	0
2	2
4	5
1	1
1	1
0	0
8	9
7	8
22	23
1	4
5	6
0	0
1	2
6	7
5	5
3	4
3	5
2	3
6	6
9	9
1	1
11	12
2	4
17	21
3	3
0	1
3	5
7	9
1	1
0	0
5	6
1	3
0	0
5	7
1	2
3	3
11	16
11	11
6	10
1	3
4	5
5	7
2	2
0	2
2	3
1	3
0	0
4	5
14	15
3	3
2	3
2	2
8	13
4	6
0	0
1	3
4	9
1	1
7	8
5	13
7	7
2	2
8	8
2	2
4	4
3	4
0	0
3	4
14	14
2	4
4	7
0	2
4	5
2	2
20	22
0	0
10	12
5	8
7	7
4	8
1	1
20	22
3	3
2	2
4	6
3	3
1	3
3	5
4	16
3	3
1	3
4	6
13	13
12	13
3	5
0	0
6	7
1	4
4	4
8	10
5	5
2	4
3	4
2	2
5	5
1	1
7	10
9	9
1	2
1	2
0	0
0	0
3	3
7	12
6	8
0	2
8	10
6	8
6	6
3	4
7	10
9	9
1	1
0	2
3	3
2	3
6	7
3	3
10	14
4	7
4	4
4	5
5	7
5	7
5	7
3	4
0	1
10	11
2	2
9	10
2	3
4	5
4	5
7	13
0	3
0	0
4	4
2	3
2	5
2	3
7	7
2	4
5	6
3	4
6	7
9	16
1	3
15	16
2	2
1	1
3	4
1	2
2	3
8	8
14	14
3	4
1	2
4	9
1	3
0	0
14	14
4	6
1	4
5	6
12	12
0	0
5	5
1	1
3	4
1	1
1	1
3	11
0	0
2	4
0	0
5	9
3	5
12	12
3	3
0	0
1	1
6	8
4	4
3	5
1	3
4	5
1	1
1	1
1	1
3	3
2	6
24	28
3	5
7	9
50	64
0	1
6	16
1	2
6	9
2	4
3	4
3	4
3	5
6	9
4	7
16	19
3	5
3	6
6	8
6	8
5	5
5	6
2	2
2	2
5	8
5	6
0	0
2	2
1	1
7	8
5	5
2	2
2	3
5	5
4	4
3	3
15	15
5	6
9	11
5	5
1	3
6	8
2	3
18	23
5	6
7	8
5	5
5	6
4	4
4	6
3	4
2	2
6	7
3	3
1	1
4	5
8	9
6	7
3	6
6	6
1	1
17	19
4	5
3	6
5	7
0	1
1	2
7	7
1	2
5	6
2	3
1	1
3	3
5	5
1	2
5	9
12	14
4	4
1	4
7	7
3	4
2	2
2	3
6	12
1	2
1	2
4	6
8	12
3	3
9	10
6	7
2	2
6	11
10	11
11	12
4	4
5	5
3	5
6	6
1	1
10	10
4	6
3	4
3	10
4	6
4	4
5	7
5	8
2	2
2	3
5	8
3	3
4	5
22	30
8	14
5	6
1	2
11	12
2	2
2	3
3	4
9	9
10	11
1	1
1	1
3	3
14	15
6	12
5	6
2	2
0	0
1	2
1	1
3	4
2	2
1	3
3	3
5	6
2	3
26	27
5	5
0	2
9	10
5	11
100	111
4	4
23	29
2	2
3	4
7	10
3	5
6	6
2	3
3	3
8	8
4	4
6	7
4	4
9	10
20	20
7	15
0	0
4	4
2	2
1	4
2	2
8	11
7	7
6	7
3	5
10	13
2	2
3	4
6	11
8	10
0	0
2	2
3	5
6	6
3	4
4	4
0	3
4	6
15	19
9	10
6	6
8	10
4	6
3	3
4	5
13	14
12	12
10	10
6	8
5	5
8	11
4	5
1	4
2	3
10	10
4	9
2	2
1	3
6	6
7	10
9	11
5	5
3	4
8	12
5	11
2	2
2	2
2	2
1	1
1	3
1	3
0	2
1	2
3	4
1	1
0	1
0	4
9	12
2	3
4	4
9	12
5	5
1	1
5	7
9	11
4	7
1	10
0	0
1	1
5	7
2	13
15	18
5	5
2	6
4	4
0	0
2	4
0	0
1	1
6	9
4	4
1	1
8	10
3	4
6	9
5	5
5	6
2	3
3	3
2	3
3	3
4	7
5	8
18	20
1	4
10	11
2	4
9	12
12	16
17	17
3	4
11	12
5	5
0	1
4	6
0	0
2	5
14	16
5	7
2	6
1	3
0	0
3	3
5	8
3	5
14	14
3	6
11	11
7	11
1	1
4	5
11	16
13	13
1	1
5	6
4	4
8	12
7	9
2	2
1	1
7	9
29	31
2	4
6	7
6	7
6	9
1	5
13	14
6	9
7	7
10	10
7	9
3	5
5	5
2	3
1	2
4	4
2	4
24	26
9	11
6	7
12	15
5	5
1	1
30	34
1	1
3	4
5	7
4	4
6	6
6	11
3	5
13	15
4	6
4	7
2	2
5	6
3	6
5	7
5	7
7	11
2	2
3	3
7	8
43	51
1	2
0	0
12	16
1	2
5	8
6	7
22	27
2	6
2	3
2	2
2	3
3	4
7	9
2	2
3	3
1	2
8	9
2	4
7	7
2	3
10	23
6	7
7	9
8	11
0	0
3	4
1	2
7	8
6	8
3	5
2	2
2	4
4	5
1	2
7	10
2	3
1	4
8	10
4	6
6	6
14	15
3	5
4	5
0	1
2	3
1	2
10	15
6	6
2	2
54	60
5	5
0	0
0	1
15	20
4	4
20	28
6	8
0	0
5	9
7	13
2	2
2	3
5	6
1	1
3	6
2	2
21	24
4	6
0	1
3	3
2	2
3	4
6	8
2	2
8	11
7	8
5	8
7	7
12	18
32	47
4	4
16	18
6	6
4	4
11	22
7	12
2	4
4	5
28	35
2	2
5	8
7	7
7	11
1	2
5	5
6	6
4	4
7	7
4	7
4	4
20	41
5	7
2	2
14	15
10	14
3	7
5	9
8	9
8	10
16	16
6	7
5	7
1	4
10	12
1	1
3	3
4	5
0	0
2	4
1	1
2	7
8	9
6	9
0	1
7	8
2	3
18	20
10	10
1	1
2	3
12	13
5	5
7	8
1	2
5	7
5	5
6	7
6	10
2	2
5	5
3	4
2	2
0	0
3	5
1	3
2	2
4	9
3	4
23	25
2	2
7	8
6	8
3	3
3	3
13	15
15	16
2	3
1	5
14	17
5	5
9	10
6	8
5	5
1	1
1	1
3	3
61	70
1	1
1	1
2	4
2	4
2	3
9	31
4	4
1	1
6	7
15	18
3	5
4	5
1	2
1	1
6	6
1	1
5	5
2	2
25	25
2	2
2	6
0	2
7	7
3	5
4	15
3	3
3	4
1	1
16	21
5	5
7	8
0	0
1	1
0	0
8	10
1	3
24	27
0	0
5	10
7	8
4	4
1	2
2	3
1	1
12	12
1	1
2	2
10	12
16	17
12	13
3	5
5	15
2	2
2	2
2	3
15	15
4	4
2	2
7	8
9	10
2	3
9	9
2	3
4	5
22	22
4	4
4	5
2	4
5	5
3	3
3	4
0	0
5	7
4	4
12	13
4	4
13	13
8	8
3	3
4	5
2	2
3	3
2	2
12	18
11	13
10	11
22	24
6	6
5	5
2	2
6	13
2	4
2	2
2	2
1	2
6	7
5	10
2	2
7	10
1	1
3	3
8	12
7	10
9	10
2	2
3	5
6	6
3	3
0	0
1	2
5	5
1	1
1	2
7	13
0	0
1	1
5	5
0	0
2	2
7	11
17	23
3	3
3	6
2	2
1	3
0	0
3	3
32	36
1	4
0	0
0	0
15	17
2	3
3	12
3	3
7	7
5	31
4	5
1	1
0	0
3	4
6	6
1	1
4	4
9	12
8	11
16	16
8	11
2	2
9	10
4	7
7	9
11	13
3	3
18	21
3	3
2	3
9	11
0	1
1	1
8	8
5	7
1	2
12	13
0	0
0	0
3	3
8	8
1	2
3	3
4	9
3	5
10	10
3	5
7	8
2	12
2	4
5	13
3	7
2	3
13	13
0	0
6	6
8	8
0	2
4	4
1	1
5	7
5	7
1	1
1	1
7	7
4	4
3	4
16	16
0	0
0	0
5	8
3	3
7	7
4	13
4	4
2	2
2	3
7	9
11	12
5	5
6	7
4	4
3	3
3	5
2	4
2	6
2	3
4	9
25	28
7	8
2	2
42	50
3	3
3	5
28	29
7	7
1	4
1	2
5	5
3	4
3	5
6	6
2	3
2	5
2	4
1	1
1	1
3	4
1	1
1	1
3	3
4	6
3	5
0	0
2	2
0	0
3	3
22	25
5	6
6	16
1	2
2	3
5	6
1	1
12	14
3	4
3	4
4	5
8	10
8	11
13	17
1	2
9	9
7	11
13	20
4	9
9	9
9	9
0	0
11	12
14	14
0	0
2	2
2	2
4	4
4	4
1	1
1	1
8	10
0	0
1	3
1	1
7	9
10	12
11	14
11	15
3	4
7	9
9	11
4	6
2	23
15	16
4	7
5	5
4	5
0	0
4	4
41	44
1	1
3	5
2	5
1	1
7	10
3	4
5	5
3	5
4	6
11	13
7	7
10	20
7	26
6	10
0	1
4	4
4	6
6	7
10	10
10	15
4	5
7	11
6	6
0	0
13	15
6	7
1	1
2	2
8	9
1	3
2	4
3	3
11	11
1	1
10	14
2	2
3	7
3	4
2	4
3	3
0	2
4	6
0	2
11	13
2	3
2	4
5	5
2	3
4	6
3	5
10	12
10	13
3	3
1	2
2	3
1	2
6	6
5	5
6	7
11	15
1	2
6	8
21	26
1	5
3	5
11	15
7	7
1	2
2	3
8	9
1	1
1	3
6	6
5	6
5	5
1	4
10	11
72	79
7	11
3	3
5	12
0	0
2	2
9	10
6	6
0	2
8	8
8	9
1	2
3	3
4	5
6	6
10	11
6	7
3	3
0	0
6	6
6	7
5	5
7	7
3	3
2	5
7	10
4	7
4	5
4	5
5	5
3	3
3	4
0	0
8	9
4	5
1	4
0	2
2	3
9	13
0	1
4	9
3	4
14	16
13	13
3	4
10	11
3	5
2	2
8	10
3	3
5	13
18	18
4	4
5	5
4	6
0	0
1	1
2	2
27	30
17	18
1	1
4	4
2	12
3	9
4	4
1	2
3	3
14	19
5	8
2	4
10	13
0	0
2	2
4	4
3	3
2	2
1	1
2	4
2	2
3	4
2	3
2	2
3	3
2	2
10	12
7	13
3	5
3	3
0	0
16	18
7	12
2	4
2	5
7	7
0	0
4	9
7	8
25	25
1	1
4	5
6	7
3	7
1	4
5	6
2	2
13	24
2	3
2	2
3	6
1	1
3	3
5	5
3	3
5	5
0	1
4	9
6	7
14	16
7	9
3	3
3	3
2	2
2	2
5	6
1	3
2	2
1	2
4	9
20	26
4	4
3	3
2	2
8	8
4	4
0	0
12	12
20	20
4	6
20	24
2	3
1	2
6	6
7	11
28	30
3	3
0	0
5	7
5	6
8	8
0	0
4	4
4	5
7	10
6	6
3	5
5	5
49	54
3	4
4	4
4	6
2	2
2	2
11	13
3	3
9	10
5	5
4	4
0	0
1	3
2	2
2	2
4	8
4	4
2	2
2	2
3	7
0	0
4	6
3	4
9	9
3	5
2	2
1	1
7	7
1	1
3	3
6	6
2	5
2	2
6	6
3	3
4	9
4	5
2	3
1	1
1	1
5	6
4	5
6	7
0	0
9	9
4	4
2	3
10	16
4	4
6	7
6	6
3	3
7	8
5	5
2	3
3	3
5	6
4	4
6	6
5	7
7	7
6	17
10	11
3	4
4	5
2	3
1	4
4	6
2	3
14	16
6	11
8	9
1	1
6	9
2	3
8	9
5	10
5	14
4	5
7	9
1	1
1	2
0	1
0	0
6	7
1	1
0	3
1	1
0	1
0	0
0	1
0	0
4	6
7	7
4	4
4	5
8	13
3	3
10	10
6	6
5	11
9	16
2	6
3	4
4	5
3	5
3	5
14	14
3	4
17	19
4	6
1	1
1	2
5	6
12	14
10	12
3	4
3	6
5	5
3	7
4	7
2	4
4	6
4	6
7	10
2	5
2	2
9	9
4	4
17	20
4	7
0	1
3	4
1	2
13	14
1	1
1	2
8	14
5	7
12	14
8	8
7	8
2	2
0	1
5	5
5	7
9	13
9	12
5	7
1	3
1	1
11	11
6	6
4	7
3	5
6	8
2	4
4	5
14	22
7	7
27	28
2	3
8	8
2	3
1	2
1	4
7	8
3	4
1	1
2	5
3	5
2	2
1	1
3	4
5	6
5	7
7	8
2	2
2	2
141	158
2	2
6	7
2	2
9	11
0	2
16	19
1	1
2	5
1	1
8	8
3	4
6	7
7	7
3	5
4	4
2	2
0	1
1	1
0	2
1	1
5	5
3	5
3	4
9	11
4	7
2	3
11	14
10	10
1	1
0	0
2	2
2	6
1	1
0	0
13	14
6	6
8	13
1	2
1	6
2	2
2	3
5	5
1	2
2	2
2	2
4	6
2	3
2	5
4	4
8	8
11	11
5	5
4	5
0	2
2	3
4	5
2	2
2	3
5	6
4	4
7	7
4	6
1	2
14	16
7	8
7	7
3	4
2	2
3	10
0	0
1	1
8	8
4	6
4	4
5	5
5	6
6	7
5	16
3	4
2	2
3	4
1	2
1	3
32	50
5	10
2	5
2	4
5	7
10	12
5	10
0	1
23	26
4	5
8	8
1	4
1	2
8	10
5	6
15	17
4	4
7	10
8	8
2	2
0	1
0	0
0	1
2	4
2	2
1	1
3	6
4	6
2	2
4	5
4	5
0	0
1	1
3	3
3	4
3	4
3	3
3	3
0	0
3	4
3	5
1	2
7	7
4	4
4	10
5	5
12	14
5	8
3	4
9	9
6	14
6	6
4	7
12	15
1	1
1	1
2	3
6	7
2	3
7	13
4	4
2	2
6	7
3	5
1	1
7	8
7	7
5	6
0	2
1	1
10	12
2	3
5	5
2	4
6	8
3	5
7	7
11	11
0	3
11	14
1	3
0	1
3	3
4	5
9	11
1	2
1	1
0	2
3	3
5	5
4	5
9	13
1	5
1	2
3	5
1	2
5	5
2	2
2	7
3	3
14	20
16	19
3	3
9	9
0	3
10	12
17	17
7	7
13	13
9	9
2	2
9	10
1	1
4	8
2	7
2	4
0	2
7	11
1	2
1	3
5	7
12	12
3	3
1	2
5	6
3	3
0	2
2	3
17	17
16	17
11	13
6	6
1	3
4	7
4	13
5	6
4	5
4	5
1	1
1	2
8	9
2	2
11	12
2	2
2	3
0	6
6	11
22	28
5	9
6	6
4	7
2	5
5	6
5	5
1	3
5	6
5	8
4	4
3	4
2	4
1	1
5	5
1	1
5	6
1	8
5	9
5	11
3	3
0	0
1	8
4	5
3	10
2	4
5	11
1	10
4	6
1	2
2	4
1	5
2	2
1	1
2	3
3	3
13	13
2	2
2	2
5	7
5	6
0	0
2	3
0	3
3	4
2	5
4	7
14	15
1	3
1	1
3	4
7	7
2	2
6	6
16	19
1	2
3	4
11	12
8	10
3	5
8	9
1	2
2	2
3	3
4	6
3	6
4	8
3	3
33	36
1	2
5	5
5	7
2	2
4	6
5	7
2	4
0	1
2	3
3	4
12	13
13	13
3	4
5	5
11	11
5	6
3	4
5	6
7	8
7	15
1	3
2	2
6	9
4	8
4	5
3	3
3	5
4	4
2	3
1	3
2	2
6	7
4	6
4	4
1	2
10	13
6	8
8	8
1	5
2	2
5	6
1	1
6	8
0	2
0	2
0	0
2	4
4	9
1	3
3	4
18	20
1	2
5	7
3	7
22	23
3	6
3	3
4	4
1	1
17	17
1	2
20	24
1	2
1	2
5	6
0	3
0	0
2	4
1	2
8	8
8	10
3	8
3	4
0	0
0	0
2	2
2	2
8	15
3	3
2	2
1	1
7	8
6	7
2	4
1	4
7	9
2	2
3	3
1	2
8	9
6	8
4	7
14	16
3	3
5	5
4	5
3	3
0	2
2	2
13	14
3	6
0	0
4	6
1	5
18	19
1	2
6	6
0	0
3	3
3	4
14	16
1	2
0	0
20	24
19	19
2	2
4	7
6	6
0	1
4	5
2	2
4	8
4	10
1	1
1	2
3	3
2	2
9	21
2	3
7	7
3	4
5	6
2	4
2	2
15	19
1	1
1	2
2	4
2	2
8	9
9	12
2	4
5	6
1	1
1	2
3	5
0	0
2	2
2	4
0	1
3	5
2	3
6	7
32	33
2	3
1	1
3	3
4	8
4	6
2	4
6	9
1	2
1	1
1	1
2	2
9	13
78	90
2	4
1	2
6	9
6	9
1	1
3	4
12	13
6	12
7	7
3	3
3	3
1	1
3	4
16	19
1	1
2	2
1	1
0	2
2	2
1	1
3	8
0	0
6	6
10	13
2	2
4	5
1	2
2	2
4	5
3	5
5	5
3	9
19	34
5	6
0	2
15	17
5	5
3	4
1	1
5	10
14	28
7	8
2	4
14	16
2	2
4	5
4	4
1	1
14	16
3	4
2	3
3	4
7	10
5	6
2	2
1	1
2	3
4	5
2	2
1	8
4	4
3	5
2	3
2	2
2	2
4	4
9	9
21	24
2	2
5	7
1	1
0	0
3	4
1	1
4	5
0	2
39	41
1	1
3	4
5	6
2	3
0	0
2	2
0	0
4	5
122	131
4	5
4	5
1	1
1	4
6	6
2	2
4	6
6	8
6	6
2	3
3	4
3	5
8	10
12	12
7	10
0	0
2	4
7	9
2	5
2	3
1	5
5	5
1	2
8	8
1	2
4	6
6	6
3	6
3	4
23	26
5	6
3	5
2	2
10	12
3	4
4	4
5	7
0	0
33	33
5	6
5	8
3	9
1	2
3	5
2	2
11	15
2	2
5	6
4	4
1	1
6	8
6	8
11	17
5	8
6	8
0	0
3	3
0	0
4	4
17	20
1	2
9	9
24	25
5	5
4	6
2	3
8	11
3	4
8	9
9	13
1	2
2	5
3	3
0	2
28	33
20	20
0	1
2	4
4	5
0	4
5	6
7	10
10	13
5	7
15	15
4	8
2	4
4	6
5	5
2	3
4	5
2	3
14	18
1	1
4	5
8	9
16	16
5	6
4	8
6	11
1	1
0	1
1	1
0	0
1	2
2	3
5	5
8	8
4	6
4	6
13	14
17	19
4	8
2	5
1	2
1	3
13	14
7	10
0	1
21	24
3	3
4	4
4	9
6	7
6	6
3	4
3	3
7	9
5	12
8	12
10	13
5	7
0	1
17	22
5	5
12	14
2	2
7	11
7	13
10	12
19	19
2	4
5	5
0	1
3	3
4	7
1	1
7	9
2	2
5	6
1	1
0	2
3	3
2	3
9	9
4	6
2	2
20	29
2	3
8	10
7	9
4	6
2	8
4	5
4	5
3	4
2	3
0	0
1	3
0	2
5	6
14	14
1	2
11	13
10	11
3	4
4	6
3	8
8	9
4	5
1	1
3	3
8	9
1	2
6	6
3	3
1	2
4	4
6	9
20	23
5	6
0	0
6	6
1	3
26	26
2	4
2	4
15	16
0	3
2	3
4	8
1	2
5	7
5	6
2	3
11	14
0	2
2	2
1	2
0	1
3	4
3	5
2	3
29	41
1	3
0	1
8	8
4	6
9	13
31	42
5	5
13	18
2	2
7	8
2	5
5	7
2	5
20	21
10	14
2	2
4	15
4	4
17	17
9	10
0	1
3	3
0	0
18	22
1	1
3	3
1	1
3	4
1	2
1	4
3	5
4	5
2	4
5	6
2	2
0	1
0	0
6	12
6	6
1	1
2	4
10	15
3	7
2	2
2	4
2	3
3	4
6	22
3	3
8	9
5	5
2	3
6	10
8	8
12	13
1	3
4	6
6	6
0	2
2	3
9	11
6	9
2	2
0	2
1	1
4	5
3	8
3	6
6	7
7	7
0	1
3	3
12	13
9	9
1	2
3	4
3	8
3	5
1	2
6	9
1	2
2	5
4	5
3	6
4	4
5	5
4	4
7	8
1	2
11	11
5	6
4	6
14	14
2	3
7	8
8	11
7	10
15	17
7	8
5	6
0	1
6	8
1	4
0	2
4	16
1	4
2	4
2	2
3	4
2	3
3	4
1	1
10	11
2	2
8	12
2	2
2	3
7	7
1	1
9	11
5	6
7	7
4	4
6	9
9	12
3	4
5	6
6	10
8	9
12	14
4	4
2	2
1	2
3	7
3	4
2	2
5	5
4	4
4	4
2	4
13	18
5	6
3	4
0	0
8	8
10	11
5	6
